"Percentage"	"CladeReads"	"TaxonReads"	"TaxRank"	"TaxID"	"Name"	"Depth"	"TaxLineage"
0.07009	57	0	"G"	5453	"g_Ascochyta"	16	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Didymellaceae|g_Ascochyta"
0.07009	57	57	"S"	5454	"s_Ascochyta rabiei"	17	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Didymellaceae|g_Ascochyta|s_Ascochyta rabiei"
0.0024593	2	0	"F"	28556	"f_Pleosporaceae"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Pleosporaceae"
0.0024593	2	0	"G"	5027	"g_Pyrenophora"	16	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Pleosporaceae|g_Pyrenophora"
0.0024593	2	2	"S"	45151	"s_Pyrenophora tritici-repentis"	17	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Pleosporaceae|g_Pyrenophora|s_Pyrenophora tritici-repentis"
0.00122965	1	0	"F"	5020	"f_Phaeosphaeriaceae"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Phaeosphaeriaceae"
0.00122965	1	0	"G"	1351751	"g_Parastagonospora"	16	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Phaeosphaeriaceae|g_Parastagonospora"
0.00122965	1	1	"S"	13684	"s_Parastagonospora nodorum"	17	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_dothideomyceta|c_Dothideomycetes|-_Pleosporomycetidae|o_Pleosporales|-_Pleosporineae|f_Phaeosphaeriaceae|g_Parastagonospora|s_Parastagonospora nodorum"
0.024593	20	0	"-"	715989	"-_sordariomyceta"	10	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta"
0.0221337	18	0	"C"	147548	"c_Leotiomycetes"	11	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Leotiomycetes"
0.0221337	18	0	"O"	5178	"o_Helotiales"	12	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Leotiomycetes|o_Helotiales"
0.0221337	18	0	"F"	28983	"f_Sclerotiniaceae"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Leotiomycetes|o_Helotiales|f_Sclerotiniaceae"
0.0221337	18	1	"G"	33196	"g_Botrytis"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Leotiomycetes|o_Helotiales|f_Sclerotiniaceae|g_Botrytis"
0.0184447	15	15	"S"	40559	"s_Botrytis cinerea"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Leotiomycetes|o_Helotiales|f_Sclerotiniaceae|g_Botrytis|s_Botrytis cinerea"
0.0024593	2	2	"S"	182092	"s_Botrytis fabae"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Leotiomycetes|o_Helotiales|f_Sclerotiniaceae|g_Botrytis|s_Botrytis fabae"
0.0024593	2	0	"C"	147550	"c_Sordariomycetes"	11	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes"
0.0024593	2	0	"-"	222544	"-_Sordariomycetidae"	12	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae"
0.00122965	1	0	"O"	5139	"o_Sordariales"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Sordariales"
0.00122965	1	0	"F"	5148	"f_Sordariaceae"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Sordariales|f_Sordariaceae"
0.00122965	1	0	"G"	5140	"g_Neurospora"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Sordariales|f_Sordariaceae|g_Neurospora"
0.00122965	1	0	"S"	5141	"s_Neurospora crassa"	16	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Sordariales|f_Sordariaceae|g_Neurospora|s_Neurospora crassa"
0.00122965	1	1	"-"	367110	"-_Neurospora crassa OR74A"	17	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Sordariales|f_Sordariaceae|g_Neurospora|s_Neurospora crassa|-_Neurospora crassa OR74A"
0.00122965	1	0	"O"	639021	"o_Magnaporthales"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Magnaporthales"
0.00122965	1	0	"F"	2528436	"f_Pyriculariaceae"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Magnaporthales|f_Pyriculariaceae"
0.00122965	1	0	"G"	48558	"g_Pyricularia"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Magnaporthales|f_Pyriculariaceae|g_Pyricularia"
0.00122965	1	0	"S"	318829	"s_Pyricularia oryzae"	16	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Magnaporthales|f_Pyriculariaceae|g_Pyricularia|s_Pyricularia oryzae"
0.00122965	1	1	"-"	242507	"-_Pyricularia oryzae 70-15"	17	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|-_sordariomyceta|c_Sordariomycetes|-_Sordariomycetidae|o_Magnaporthales|f_Pyriculariaceae|g_Pyricularia|s_Pyricularia oryzae|-_Pyricularia oryzae 70-15"
0.00122965	1	0	"C"	147545	"c_Eurotiomycetes"	10	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes"
0.00122965	1	0	"-"	451871	"-_Eurotiomycetidae"	11	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes|-_Eurotiomycetidae"
0.00122965	1	0	"O"	5042	"o_Eurotiales"	12	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes|-_Eurotiomycetidae|o_Eurotiales"
0.00122965	1	0	"F"	1131492	"f_Aspergillaceae"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes|-_Eurotiomycetidae|o_Eurotiales|f_Aspergillaceae"
0.00122965	1	0	"G"	5052	"g_Aspergillus"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes|-_Eurotiomycetidae|o_Eurotiales|f_Aspergillaceae|g_Aspergillus"
0.00122965	1	0	"S"	5062	"s_Aspergillus oryzae"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes|-_Eurotiomycetidae|o_Eurotiales|f_Aspergillaceae|g_Aspergillus|s_Aspergillus oryzae"
0.00122965	1	1	"-"	510516	"-_Aspergillus oryzae RIB40"	16	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Pezizomycotina|-_leotiomyceta|c_Eurotiomycetes|-_Eurotiomycetidae|o_Eurotiales|f_Aspergillaceae|g_Aspergillus|s_Aspergillus oryzae|-_Aspergillus oryzae RIB40"
0.0049186	4	0	"-"	147537	"-_Saccharomycotina"	8	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina"
0.0049186	4	0	"C"	4891	"c_Saccharomycetes"	9	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes"
0.0049186	4	0	"O"	4892	"o_Saccharomycetales"	10	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales"
0.0024593	2	0	"F"	4893	"f_Saccharomycetaceae"	11	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae"
0.00122965	1	0	"G"	113604	"g_Tetrapisispora"	12	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Tetrapisispora"
0.00122965	1	0	"S"	1071379	"s_Tetrapisispora blattae"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Tetrapisispora|s_Tetrapisispora blattae"
0.00122965	1	1	"-"	1071380	"-_Tetrapisispora blattae CBS 6284"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Tetrapisispora|s_Tetrapisispora blattae|-_Tetrapisispora blattae CBS 6284"
0.00122965	1	0	"G"	278028	"g_Naumovozyma"	12	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Naumovozyma"
0.00122965	1	0	"S"	27289	"s_Naumovozyma dairenensis"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Naumovozyma|s_Naumovozyma dairenensis"
0.00122965	1	1	"-"	1071378	"-_Naumovozyma dairenensis CBS 421"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Naumovozyma|s_Naumovozyma dairenensis|-_Naumovozyma dairenensis CBS 421"
0.0024593	2	0	"F"	766764	"f_Debaryomycetaceae"	11	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Debaryomycetaceae"
0.0024593	2	0	"-"	1535325	"-_Candida/Lodderomyces clade"	12	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Debaryomycetaceae|-_Candida/Lodderomyces clade"
0.0024593	2	1	"G"	1535326	"g_Candida"	13	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Debaryomycetaceae|-_Candida/Lodderomyces clade|g_Candida"
0.00122965	1	0	"S"	273371	"s_Candida orthopsilosis"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Debaryomycetaceae|-_Candida/Lodderomyces clade|g_Candida|s_Candida orthopsilosis"
0.00122965	1	1	"-"	1136231	"-_Candida orthopsilosis Co 90-125"	15	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Debaryomycetaceae|-_Candida/Lodderomyces clade|g_Candida|s_Candida orthopsilosis|-_Candida orthopsilosis Co 90-125"
2.17402	1768	3	"D"	2	"d_Bacteria"	2	"-_root|-_cellular organisms|d_Bacteria"
2.03138	1652	0	"P"	1224	"p_Proteobacteria"	3	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria"
2.0031	1629	0	"C"	1236	"c_Gammaproteobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria"
1.97974	1610	1	"O"	91347	"o_Enterobacterales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales"
1.94653	1583	374	"F"	543	"f_Enterobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae"
1.07348	873	11	"G"	620	"g_Shigella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Shigella"
1.05996	862	862	"S"	623	"s_Shigella flexneri"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Shigella|s_Shigella flexneri"
0.338154	275	0	"G"	561	"g_Escherichia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia"
0.338154	275	89	"S"	562	"s_Escherichia coli"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli"
0.0996016	81	0	"-"	83333	"-_Escherichia coli K-12"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli K-12"
0.0996016	81	81	"-"	595496	"-_Escherichia coli BW2952"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli K-12|-_Escherichia coli BW2952"
0.0959126	78	78	"-"	595495	"-_Escherichia coli KO11FL"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli KO11FL"
0.0295116	24	24	"-"	409438	"-_Escherichia coli SE11"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli SE11"
0.00368895	3	3	"-"	1050617	"-_Escherichia coli UMNF18"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli UMNF18"
0.0713197	58	0	"G"	590	"g_Salmonella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella"
0.0713197	58	58	"S"	28901	"s_Salmonella enterica"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella|s_Salmonella enterica"
0.0024593	2	0	"-"	191675	"-_unclassified Enterobacteriaceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae"
0.0024593	2	0	"-"	84563	"-_ant, tsetse, mealybug, aphid, etc. endosymbionts"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts"
0.00122965	1	0	"-"	84564	"-_ant endosymbionts"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_ant endosymbionts"
0.00122965	1	0	"G"	203804	"g_Candidatus Blochmannia"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_ant endosymbionts|g_Candidatus Blochmannia"
0.00122965	1	0	"-"	711328	"-_unclassified Candidatus Blochmannia endosymbionts"	11	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_ant endosymbionts|g_Candidatus Blochmannia|-_unclassified Candidatus Blochmannia endosymbionts"
0.00122965	1	1	"S"	1505596	"s_Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri"	12	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_ant endosymbionts|g_Candidatus Blochmannia|-_unclassified Candidatus Blochmannia endosymbionts|s_Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri"
0.00122965	1	0	"-"	146507	"-_aphid secondary symbionts"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_aphid secondary symbionts"
0.00122965	1	0	"G"	568987	"g_Candidatus Hamiltonella"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_aphid secondary symbionts|g_Candidatus Hamiltonella"
0.00122965	1	1	"S"	138072	"s_Candidatus Hamiltonella defensa"	11	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|-_aphid secondary symbionts|g_Candidatus Hamiltonella|s_Candidatus Hamiltonella defensa"
0.00122965	1	0	"G"	570	"g_Klebsiella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella"
0.00122965	1	1	"S"	573	"s_Klebsiella pneumoniae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella pneumoniae"
