"Percentage"	"CladeReads"	"TaxonReads"	"TaxRank"	"TaxID"	"Name"	"Depth"	"TaxLineage"
0.00226562	1	1	"-"	1071378	"-_Naumovozyma dairenensis CBS 421"	14	"-_root|-_cellular organisms|d_Eukaryota|-_Opisthokonta|k_Fungi|-_Dikarya|p_Ascomycota|-_saccharomyceta|-_Saccharomycotina|c_Saccharomycetes|o_Saccharomycetales|f_Saccharomycetaceae|g_Naumovozyma|s_Naumovozyma dairenensis|-_Naumovozyma dairenensis CBS 421"
1.62445	717	2	"D"	2	"d_Bacteria"	2	"-_root|-_cellular organisms|d_Bacteria"
1.50664	665	0	"P"	1224	"p_Proteobacteria"	3	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria"
1.47039	649	1	"C"	1236	"c_Gammaproteobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria"
1.44094	636	0	"O"	91347	"o_Enterobacterales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales"
1.4364	634	141	"F"	543	"f_Enterobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae"
0.768046	339	3	"G"	620	"g_Shigella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Shigella"
0.761249	336	336	"S"	623	"s_Shigella flexneri"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Shigella|s_Shigella flexneri"
0.29	128	0	"G"	561	"g_Escherichia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia"
0.29	128	37	"S"	562	"s_Escherichia coli"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli"
0.10875	48	48	"-"	595495	"-_Escherichia coli KO11FL"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli KO11FL"
0.0724999	32	0	"-"	83333	"-_Escherichia coli K-12"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli K-12"
0.0724999	32	32	"-"	595496	"-_Escherichia coli BW2952"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli K-12|-_Escherichia coli BW2952"
0.0249218	11	11	"-"	409438	"-_Escherichia coli SE11"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli SE11"
0.0566405	25	0	"G"	590	"g_Salmonella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella"
0.0566405	25	25	"S"	28901	"s_Salmonella enterica"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella|s_Salmonella enterica"
0.00226562	1	0	"G"	1330547	"g_Kosakonia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Kosakonia"
0.00226562	1	1	"S"	283686	"s_Kosakonia radicincitans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Kosakonia|s_Kosakonia radicincitans"
0.00226562	1	0	"F"	1903409	"f_Erwiniaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae"
0.00226562	1	0	"G"	51228	"g_Wigglesworthia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Wigglesworthia"
0.00226562	1	0	"S"	51229	"s_Wigglesworthia glossinidia"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Wigglesworthia|s_Wigglesworthia glossinidia"
0.00226562	1	0	"-"	36868	"-_Wigglesworthia glossinidia endosymbiont of Glossina morsitans"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Wigglesworthia|s_Wigglesworthia glossinidia|-_Wigglesworthia glossinidia endosymbiont of Glossina morsitans"
0.00226562	1	1	"-"	1142511	"-_Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Wigglesworthia|s_Wigglesworthia glossinidia|-_Wigglesworthia glossinidia endosymbiont of Glossina morsitans|-_Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)"
0.00226562	1	1	"F"	1903410	"f_Pectobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Pectobacteriaceae"
0.00906249	4	0	"O"	72274	"o_Pseudomonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales"
0.00679686	3	0	"F"	135621	"f_Pseudomonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae"
0.00679686	3	1	"G"	286	"g_Pseudomonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas"
0.00226562	1	0	"-"	136843	"-_Pseudomonas fluorescens group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas fluorescens group"
0.00226562	1	1	"S"	380021	"s_Pseudomonas protegens"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas fluorescens group|s_Pseudomonas protegens"
0.00226562	1	0	"-"	136841	"-_Pseudomonas aeruginosa group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas aeruginosa group"
0.00226562	1	1	"S"	53408	"s_Pseudomonas citronellolis"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas aeruginosa group|s_Pseudomonas citronellolis"
0.00226562	1	0	"F"	468	"f_Moraxellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae"
0.00226562	1	0	"G"	469	"g_Acinetobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter"
0.00226562	1	1	"S"	28090	"s_Acinetobacter lwoffii"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter lwoffii"
0.00679686	3	0	"O"	135622	"o_Alteromonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales"
0.00226562	1	0	"F"	72275	"f_Alteromonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae"
0.00226562	1	0	"G"	2742	"g_Marinobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Marinobacter"
0.00226562	1	1	"S"	1671721	"s_Marinobacter sp. CP1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Marinobacter|s_Marinobacter sp. CP1"
0.00226562	1	0	"F"	267889	"f_Colwelliaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae"
0.00226562	1	0	"G"	28228	"g_Colwellia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia"
0.00226562	1	1	"S"	1816219	"s_Colwellia sp. PAMC 21821"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia|s_Colwellia sp. PAMC 21821"
0.00226562	1	0	"F"	267892	"f_Ferrimonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Ferrimonadaceae"
0.00226562	1	0	"G"	44011	"g_Ferrimonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Ferrimonadaceae|g_Ferrimonas"
0.00226562	1	0	"S"	44012	"s_Ferrimonas balearica"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Ferrimonadaceae|g_Ferrimonas|s_Ferrimonas balearica"
0.00226562	1	1	"-"	550540	"-_Ferrimonas balearica DSM 9799"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Ferrimonadaceae|g_Ferrimonas|s_Ferrimonas balearica|-_Ferrimonas balearica DSM 9799"
0.00453124	2	0	"O"	135614	"o_Xanthomonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales"
0.00226562	1	0	"F"	32033	"f_Xanthomonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae"
0.00226562	1	0	"G"	83618	"g_Pseudoxanthomonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Pseudoxanthomonas"
0.00226562	1	0	"S"	314722	"s_Pseudoxanthomonas suwonensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Pseudoxanthomonas|s_Pseudoxanthomonas suwonensis"
0.00226562	1	1	"-"	743721	"-_Pseudoxanthomonas suwonensis 11-1"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Pseudoxanthomonas|s_Pseudoxanthomonas suwonensis|-_Pseudoxanthomonas suwonensis 11-1"
0.00226562	1	0	"F"	1775411	"f_Rhodanobacteraceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae"
0.00226562	1	0	"G"	75309	"g_Rhodanobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Rhodanobacter"
0.00226562	1	1	"S"	666685	"s_Rhodanobacter denitrificans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Rhodanobacter|s_Rhodanobacter denitrificans"
0.00226562	1	0	"O"	118969	"o_Legionellales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales"
0.00226562	1	0	"F"	444	"f_Legionellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae"
0.00226562	1	0	"G"	445	"g_Legionella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella"
0.00226562	1	0	"S"	29423	"s_Legionella oakridgensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella oakridgensis"
0.00226562	1	1	"-"	1268635	"-_Legionella oakridgensis ATCC 33761 = DSM 21215"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella oakridgensis|-_Legionella oakridgensis ATCC 33761 = DSM 21215"
0.00226562	1	0	"O"	1240482	"o_Orbales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Orbales"
0.00226562	1	0	"F"	1240483	"f_Orbaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Orbales|f_Orbaceae"
0.00226562	1	0	"G"	1335631	"g_Frischella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Orbales|f_Orbaceae|g_Frischella"
0.00226562	1	1	"S"	1267021	"s_Frischella perrara"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Orbales|f_Orbaceae|g_Frischella|s_Frischella perrara"
0.00226562	1	0	"O"	135625	"o_Pasteurellales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales"
0.00226562	1	0	"F"	712	"f_Pasteurellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae"
0.00226562	1	0	"G"	416916	"g_Aggregatibacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Aggregatibacter"
